seed,episode,node_id,was_owned
300,0,Node_29,0
300,0,Node_20,0
300,0,Node_32,0
300,0,Node_34,0
300,0,Node_30,0
300,0,Node_33,0
300,0,Node_7,0
300,0,Node_3,0
300,0,Node_28,0
300,0,Node_36,0
300,0,Node_23,1
300,0,Node_50,0
300,0,Node_15,0
300,0,Node_55,0
300,0,Node_26,1
300,0,Node_22,0
300,0,Node_52,1
300,0,Node_27,0
300,0,JoinNode_2_15_Node_7,0
300,0,Node_12,0
300,0,Node_1,0
300,0,Node_10,0
300,0,Node_42,1
300,1,Node_10,0
300,1,Node_32,0
300,1,Node_20,0
300,1,Node_34,0
300,1,Node_28,0
300,1,Node_30,0
300,1,Node_29,0
300,1,Node_1,0
300,1,Node_33,0
300,1,Node_6,0
300,1,JoinNode_2_2_Node_10,0
300,1,Node_44,1
300,1,Node_40,1
300,1,Node_21,0
300,1,Node_58,0
300,1,Node_50,0
300,1,Node_37,0
300,1,Node_31,0
300,1,Node_47,1
300,1,Node_13,1
300,1,Node_14,0
300,1,Node_9,0
300,1,Node_7,0
300,1,Node_15,0
300,1,Node_36,0
300,1,Node_27,0
300,2,Node_33,0
300,2,Node_32,0
300,2,Node_29,0
300,2,Node_1,0
300,2,Node_3,0
300,2,Node_15,0
300,2,Node_20,0
300,2,Node_11,0
300,2,Node_50,0
300,2,Node_7,0
300,2,Node_28,0
300,2,Node_10,0
300,2,Node_48,0
300,2,Node_46,0
300,2,Node_30,0
300,2,Node_27,0
300,2,Node_54,0
300,2,Node_36,0
300,2,Node_5,1
300,2,Node_9,0
300,2,Node_34,0
300,2,Node_60,0
300,2,Node_35,0
300,2,Node_25,1
300,3,Node_28,0
300,3,Node_36,0
300,3,Node_27,0
300,3,Node_30,0
300,3,Node_10,0
300,3,Node_48,0
300,3,Node_4,1
300,3,Node_29,0
300,3,Node_33,0
300,3,Node_3,0
300,3,Node_15,0
300,3,Node_20,0
300,3,Node_7,0
300,3,Node_1,0
300,3,Node_32,0
300,3,Node_34,0
300,3,Node_54,0
300,3,Node_50,0
300,3,Node_41,0
300,3,Node_58,1
300,3,Node_9,0
300,3,Node_8,1
300,3,Node_37,1
300,3,Node_16,1
300,3,Node_47,1
300,4,Node_50,0
300,4,Node_29,0
300,4,Node_36,0
300,4,Node_1,0
300,4,Node_41,0
300,4,Node_14,0
300,4,Node_40,0
300,4,Node_7,0
300,4,Node_48,0
300,4,Node_15,0
300,4,Node_13,1
300,4,JoinNode_1_7_Node_2,0
300,4,JoinNode_2_4_Node_4,0
300,4,Node_32,0
300,4,Node_30,0
300,4,Node_58,0
300,4,JoinNode_0_10_Node_4,0
300,4,Node_4,1
300,4,Node_12,1
300,4,Node_46,1
300,4,Node_33,0
300,4,Node_27,0
300,4,Node_28,0
300,4,Node_10,0
300,4,Node_16,1
300,4,Node_20,0
300,4,Node_54,0
300,4,Node_43,1
300,5,Node_36,0
300,5,Node_30,0
300,5,Node_3,0
300,5,Node_33,0
300,5,Node_29,0
300,5,Node_50,0
300,5,Node_7,0
300,5,Node_32,0
300,5,Node_34,0
300,5,Node_28,0
300,5,Node_1,0
300,5,Node_48,0
300,5,Node_6,0
300,5,Node_20,0
300,5,Node_27,0
300,5,Node_9,0
300,5,Node_35,0
300,5,Node_31,0
300,5,Node_55,0
300,5,Node_53,1
300,5,Node_52,0
300,5,Node_16,1
300,5,Node_57,0
300,6,Node_27,0
300,6,Node_2,1
300,6,Node_34,0
300,6,Node_20,0
300,6,Node_54,0
300,6,Node_29,0
300,6,Node_10,0
300,6,Node_28,0
300,6,Node_7,0
300,6,Node_30,0
300,6,Node_1,0
300,6,Node_48,0
300,6,Node_50,0
300,6,Node_36,0
300,6,Node_12,0
300,6,Node_6,0
300,6,Node_15,0
300,6,Node_32,0
300,6,Node_33,0
300,6,Node_35,0
300,6,Node_3,0
300,6,Node_37,1
300,6,Node_43,1
300,6,Node_55,0
300,6,Node_40,1
300,6,Node_42,0
300,7,Node_27,0
300,7,Node_3,0
300,7,Node_36,0
300,7,Node_50,0
300,7,Node_7,0
300,7,Node_15,0
300,7,Node_48,0
300,7,Node_28,0
300,7,Node_29,0
300,7,Node_30,0
300,7,Node_20,0
300,7,Node_33,0
300,7,Node_1,0
300,7,Node_32,0
300,7,Node_12,0
300,7,Node_49,0
300,7,Node_16,1
300,7,Node_45,1
300,7,Node_10,0
300,7,Node_54,0
300,7,Node_46,1
300,7,Node_5,1
300,7,Node_17,1
300,7,Node_21,0
300,8,Node_48,0
300,8,Node_30,0
300,8,Node_29,0
300,8,Node_7,0
300,8,Node_10,0
300,8,Node_27,0
300,8,Node_26,0
300,8,Node_28,0
300,8,Node_16,1
300,8,Node_1,0
300,8,Node_47,1
300,8,Node_3,0
300,8,Node_50,0
300,8,Node_36,0
300,8,Node_37,0
300,8,Node_5,1
300,8,Node_6,0
300,8,Node_58,0
300,8,Node_53,1
300,8,Node_32,0
300,8,Node_38,1
300,8,Node_33,0
300,8,Node_20,0
300,8,Node_15,0
300,8,Node_54,0
300,8,Node_2,1
