seed,episode,node_id,was_owned
300,0,Node_10,0
300,0,Node_9,0
300,0,Node_30,0
300,0,Node_16,0
300,0,Node_26,1
300,0,Node_5,0
300,0,Node_17,1
300,0,Node_27,1
300,0,Node_24,1
300,0,Node_19,0
300,0,Node_22,0
300,0,Node_11,1
300,0,Node_8,0
300,0,Node_29,1
300,1,Node_10,0
300,1,Node_16,0
300,1,Node_14,0
300,1,Node_1,1
300,1,Node_21,0
300,1,Node_5,0
300,1,Node_20,1
300,1,Node_11,0
300,1,JoinNode_0_12_Node_11,1
300,2,Node_10,0
300,2,Node_13,0
300,2,Node_18,0
300,2,Node_16,0
300,2,Node_23,0
300,2,Node_12,0
300,2,Node_30,0
300,2,Node_19,1
300,2,Node_3,1
300,2,Node_24,1
300,2,Node_15,1
300,2,Node_28,0
300,2,Node_11,1
300,2,Node_9,1
300,2,Node_6,1
300,3,Node_12,0
300,3,Node_30,0
300,3,Node_22,0
300,3,Node_29,0
300,3,Node_27,1
300,3,Node_10,0
300,3,Node_5,0
300,3,Node_14,1
300,3,Node_19,1
300,3,Node_21,1
300,3,Node_16,0
300,3,Node_17,1
300,3,Node_6,1
300,3,Node_26,1
300,4,Node_10,0
300,4,Node_3,1
300,4,Node_15,1
300,4,Node_30,0
300,4,Node_28,1
300,4,Node_27,1
300,4,Node_23,0
300,4,Node_29,1
300,4,Node_9,1
300,4,Node_5,0
300,5,Node_15,1
300,5,Node_8,0
300,5,Node_22,0
300,5,Node_19,1
300,5,Node_10,0
300,5,Node_30,0
300,5,Node_13,1
300,5,Node_29,0
300,5,Node_14,1
300,5,Node_23,0
300,5,Node_21,1
300,5,Node_5,0
300,5,Node_18,1
300,5,JoinNode_0_18_Node_9,1
300,5,Node_20,0
300,5,Node_28,1
300,6,Node_10,0
300,6,Node_30,0
300,6,Node_5,0
300,6,Node_24,1
300,6,Node_23,0
300,6,Node_14,1
300,6,Node_29,1
300,6,Node_1,1
300,6,Node_13,1
300,6,Node_22,0
300,6,Node_6,1
